gene_id,mean_hydrated,mean_dehydrated,mean_rehydrated,log2FC,pvalue,cp_hyd_r1,cp_hyd_r3,cp_wc2_r2,cp_wc2_r3,cp_wc60_r1,cp_wc60_r2,cp_wc60_r3,cp_rehyd_r1,cp_rehyd_r2,cp_rehyd_r3,padj
Cp_V2_contig_10361,123.152,212.148,128.033,0.7841,0.6007728756379026,0.0,246.304,174.571,202.653,191.968,212.162,279.386,132.886,116.373,134.841,0.922823117313251
Cp_V2_contig_10362,0.0,0.0,4.884,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.652,1.0
Cp_V2_contig_10364,74.845,221.224,197.136,1.5622,0.2630626074616539,0.0,149.691,213.284,152.227,152.998,253.996,333.615,160.12,170.913,260.375,0.7818663273930058
Cp_V2_contig_10365,112.088,138.733,83.392,0.3074,0.85347295351101,0.0,224.175,60.607,120.931,50.322,240.452,221.353,23.952,145.241,80.984,1.0
Cp_V2_contig_10372,4.33,14.788,20.688,1.7489,0.3144943023562347,0.0,8.659,40.163,4.938,0.0,28.841,0.0,24.773,7.492,29.8,0.7818663273930058
Cp_V2_contig_10373,23.412,71.967,57.42,1.616,0.22487723005213223,0.0,46.823,113.239,73.71,101.999,19.353,51.533,23.132,92.399,56.728,0.7818663273930058
Cp_V2_contig_10375,0.0,2.188,2.431,4.5161,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,0.0,10.941,0.0,7.292,0.0,0.7818663273930058
Cp_V2_contig_10376,0.0,13.518,9.39,7.0894,0.0337812260043059,0.0,0.0,10.294,0.0,25.076,12.719,19.503,0.0,28.169,0.0,0.7818663273930058
Cp_V2_contig_1038,197.516,85.891,58.393,-1.2004,0.6723361087235208,0.0,395.033,10.222,72.5,82.175,156.578,107.981,83.013,32.964,59.203,0.9461523752914535
Cp_V2_contig_10383,0.0,0.0,3.992,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.976,0.0,0.0,1.0
Cp_V2_contig_10386,18.2,39.032,80.588,1.0965,0.46503924180924505,0.0,36.4,84.531,4.774,0.0,35.612,70.243,0.0,189.293,52.471,0.8811143061996468
Cp_V2_contig_10388,32.031,79.169,294.621,1.3028,0.3684570554620721,0.0,64.061,91.2,49.51,81.497,76.278,97.357,563.045,128.16,192.658,0.7818663273930058
Cp_V2_contig_10390,202.888,205.275,176.143,0.0169,0.99260502992566,0.0,405.776,325.871,58.503,87.258,186.243,368.498,67.263,201.879,259.286,1.0
Cp_V2_contig_10391,286.232,89.342,162.009,-1.6787,0.6155980506907558,0.0,572.464,41.468,8.077,0.0,208.793,188.372,364.863,65.229,55.936,0.9306866505532695
Cp_V2_contig_10392,86.752,263.558,190.574,1.602,0.26061658650893854,0.0,173.503,209.514,280.941,279.226,367.983,180.126,268.07,168.416,135.237,0.7818663273930058
Cp_V2_contig_10396,0.0,2.378,0.0,4.6314,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,0.0,11.892,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10398,76.77,225.351,227.134,1.5523,0.2604307591757229,0.0,153.539,226.406,352.492,256.692,165.584,125.581,171.932,300.971,208.498,0.7818663273930058
Cp_V2_contig_10399,6.053,9.004,7.217,0.5651,0.7177300372429929,0.0,12.107,16.384,2.453,12.708,13.475,0.0,0.0,7.592,14.058,0.9597248871942529
Cp_V2_contig_10400,87.273,223.947,249.455,1.3585,0.34371485329257523,0.0,174.546,290.783,224.171,280.751,177.993,146.036,151.261,291.881,305.223,0.7818663273930058
Cp_V2_contig_10401,172.942,233.21,201.283,0.4311,0.8031064973325568,0.0,345.884,45.6,20.471,12.538,582.104,505.337,553.529,14.284,36.037,0.9900248024777184
Cp_V2_contig_10403,0.0,2.105,0.0,4.4627,0.17812194119833763,0.0,0.0,5.437,0.0,0.0,5.087,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10410,0.0,1.058,9.556,3.5341,0.37390096630005887,0.0,0.0,5.292,0.0,0.0,0.0,0.0,0.0,28.669,0.0,0.7818663273930058
Cp_V2_contig_10412,65.665,15.333,35.812,-2.0913,0.583241605906413,0.0,131.33,20.589,7.292,0.0,14.059,34.725,99.911,0.0,7.524,0.9171338566749555
Cp_V2_contig_10413,5.733,21.44,40.434,1.8848,0.14440597376293207,0.0,11.465,18.269,29.17,24.907,34.856,0.0,64.31,29.568,27.424,0.7818663273930058
Cp_V2_contig_10419,62.698,10.788,31.983,-2.528,0.5595821545499348,0.0,125.397,4.495,11.838,22.196,9.625,5.788,86.458,9.49,0.0,0.9078846173048445
Cp_V2_contig_1042,581.444,5290.631,3253.59,3.1855,0.006826624041069519,0.0,1162.888,3004.682,6699.382,7015.901,4893.402,4839.789,4390.665,2853.178,2516.928,0.7818663273930058
Cp_V2_contig_10420,0.0,3.394,0.0,5.127,0.37390096630005887,0.0,0.0,0.0,16.972,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10421,51.634,274.749,65.258,2.4095,0.20260049564289018,0.0,103.268,99.972,745.404,462.045,43.175,23.15,60.701,59.335,75.737,0.7818663273930058
Cp_V2_contig_10422,0.0,0.0,4.101,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.304,0.0,0.0,1.0
Cp_V2_contig_10423,44.578,85.351,37.718,0.9355,0.5245507495900917,0.0,89.157,106.932,73.775,113.182,67.065,65.803,23.296,40.456,49.402,0.9003853308095706
Cp_V2_contig_10425,0.0,8.1,0.0,6.3576,0.19818384099580025,0.0,0.0,0.0,14.748,25.754,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10436,11.626,11.768,13.794,0.0174,0.992944075696676,0.0,23.251,0.0,0.0,0.0,14.919,43.922,0.0,0.0,41.383,1.0
Cp_V2_contig_10437,6.093,7.372,22.761,0.2708,0.8958477209041403,0.0,12.187,0.0,2.453,0.0,34.409,0.0,45.608,22.675,0.0,1.0
Cp_V2_contig_10439,3.007,19.208,54.709,2.6358,0.09786647160994406,0.0,6.013,31.318,40.665,12.369,11.687,0.0,0.0,87.005,77.123,0.7818663273930058
Cp_V2_contig_1044,92.705,41.799,53.241,-1.1473,0.6802434240208087,0.0,185.41,21.531,9.647,0.0,148.878,28.938,105.735,14.784,39.205,0.9496066354548965
Cp_V2_contig_10440,26.258,25.515,18.959,-0.0413,0.9821496688622582,0.0,52.516,5.51,35.285,24.907,45.065,16.808,21.984,27.37,7.524,1.0
Cp_V2_contig_10449,65.585,54.671,126.316,-0.2621,0.8958529640542705,0.0,131.17,76.556,31.328,0.0,68.75,96.723,140.269,87.404,151.275,1.0
Cp_V2_contig_1045,14.873,14.856,4.581,-0.0016,0.9992788916819341,0.0,29.746,13.412,21.256,0.0,18.047,21.564,6.152,7.592,0.0,1.0
Cp_V2_contig_10450,10.784,68.333,71.103,2.6525,0.027703162989558876,0.0,21.568,83.733,39.275,45.578,103.468,69.609,126.324,29.168,57.817,0.7818663273930058
Cp_V2_contig_10453,0.0,8.358,0.0,6.4023,0.04389008564790459,0.0,0.0,16.312,4.971,12.877,7.631,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10455,46.222,366.264,277.548,2.9835,0.03855439085186968,0.0,92.444,408.952,602.726,572.346,150.734,96.564,260.031,332.137,240.476,0.7818663273930058
Cp_V2_contig_10457,0.0,2.015,0.0,4.4029,0.37390096630005887,0.0,0.0,10.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10463,11.465,24.935,4.719,1.1141,0.43974183826006974,0.0,22.931,25.229,12.002,0.0,52.559,34.884,0.0,0.0,14.157,0.8624063235780008
Cp_V2_contig_10464,0.0,0.491,5.195,2.562,0.37390096630005887,0.0,0.0,0.0,2.453,0.0,0.0,0.0,15.585,0.0,0.0,0.7818663273930058
Cp_V2_contig_10465,23.452,59.044,56.941,1.3284,0.33707603034249384,0.0,46.904,44.875,69.033,121.653,47.609,12.051,60.537,32.964,77.321,0.7818663273930058
Cp_V2_contig_10467,31.309,99.36,68.543,1.6629,0.22770591013833083,0.0,62.618,104.25,139.702,122.839,51.047,78.964,47.084,82.61,75.935,0.7818663273930058
Cp_V2_contig_10469,3.007,9.53,12.22,1.6321,0.3175103359683242,0.0,6.013,19.139,23.938,0.0,4.572,0.0,0.0,14.384,22.275,0.7818663273930058
Cp_V2_contig_10470,0.0,26.525,57.475,8.0566,0.02153683299473987,0.0,0.0,54.227,17.594,12.877,25.094,22.833,72.185,50.245,49.996,0.7818663273930058
Cp_V2_contig_10471,59.291,85.801,96.921,0.5324,0.7331886408161397,0.0,118.582,136.076,69.491,46.933,118.628,57.875,62.506,50.844,177.412,0.9638171570487918
Cp_V2_contig_10472,18.922,6.43,18.888,-1.5425,0.6277870853071624,0.0,37.844,0.0,4.742,0.0,15.675,11.734,16.734,14.784,25.147,0.9339064973338855
Cp_V2_contig_10478,40.449,73.497,53.427,0.86,0.5649956977463579,0.0,80.899,29.723,88.262,40.325,41.731,167.441,46.756,63.331,50.194,0.9093788810303096
Cp_V2_contig_10480,17.559,72.252,83.82,2.0346,0.13751261179529312,0.0,35.118,83.298,99.086,77.092,55.481,46.3,34.78,74.019,142.662,0.7818663273930058
Cp_V2_contig_10483,69.273,69.224,86.678,-0.001,0.9995532167256077,0.0,138.546,105.555,64.619,67.943,60.912,47.093,64.639,140.746,54.649,1.0
Cp_V2_contig_10484,0.0,14.481,7.392,7.1879,0.11387466175329923,0.0,0.0,37.408,0.0,0.0,11.687,23.309,0.0,22.176,0.0,0.7818663273930058
Cp_V2_contig_10485,19.082,139.775,50.591,2.8663,0.09033184009238161,0.0,38.164,37.698,311.746,219.247,56.134,74.048,31.335,28.069,92.369,0.7818663273930058
Cp_V2_contig_10487,0.0,0.955,4.917,3.399,0.37390096630005887,0.0,0.0,0.0,4.774,0.0,0.0,0.0,0.0,0.0,14.751,0.7818663273930058
Cp_V2_contig_10492,26.098,104.883,199.979,2.0026,0.12179353027630051,0.0,52.195,217.489,83.684,100.813,73.115,49.313,140.269,211.768,247.901,0.7818663273930058
Cp_V2_contig_10493,5.813,36.823,0.0,2.6426,0.15902590429381422,0.0,11.626,8.482,84.436,74.042,17.153,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10495,45.941,77.222,66.304,0.748,0.6176992417385366,0.0,91.883,34.943,40.648,96.408,112.475,101.638,99.747,29.568,69.598,0.9314332093188225
Cp_V2_contig_10497,7.396,7.582,4.606,0.0354,0.9851213659182528,0.0,14.793,0.0,0.0,0.0,15.555,22.357,0.0,6.493,7.326,1.0
Cp_V2_contig_105,0.0,0.0,2.904,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.712,1.0
Cp_V2_contig_1050,198.518,115.432,146.248,-0.7817,0.7487996634567532,0.0,397.037,24.286,12.002,14.91,284.315,241.649,400.792,14.884,23.067,0.9693852880728531
Cp_V2_contig_10500,71.919,64.857,69.887,-0.1489,0.9385738245703643,0.0,143.838,103.67,53.533,0.0,131.725,35.359,66.771,114.575,28.315,1.0
Cp_V2_contig_10511,26.378,97.018,94.589,1.8749,0.21990419209470502,0.0,52.757,90.62,88.164,110.979,102.884,92.442,81.044,129.658,73.063,0.7818663273930058
Cp_V2_contig_10513,0.0,31.547,12.321,8.3059,0.058876986359394055,0.0,0.0,13.919,47.581,71.501,13.475,11.258,0.0,26.271,10.692,0.7818663273930058
Cp_V2_contig_10514,91.322,38.801,33.396,-1.2327,0.6673222020796649,0.0,182.643,37.988,0.0,0.0,85.456,70.56,33.96,44.152,22.077,0.9443902959642279
Cp_V2_contig_10515,11.986,16.473,4.983,0.4554,0.789755214936968,0.0,23.973,0.0,9.647,0.0,25.781,46.934,0.0,0.0,14.949,0.9847477877747246
Cp_V2_contig_10517,52.436,30.377,100.408,-0.7856,0.7465373526060309,0.0,104.872,27.694,16.122,24.907,47.644,35.518,168.077,65.628,67.519,0.9687034710928881
Cp_V2_contig_10518,17.839,9.468,4.752,-0.9069,0.7209173347835124,0.0,35.679,5.292,9.68,24.907,7.459,0.0,0.0,0.0,14.256,0.9604916199361649
Cp_V2_contig_10519,26.98,58.053,30.029,1.1026,0.4522876951971218,0.0,53.959,48.065,59.157,49.813,64.728,68.499,12.14,36.96,40.987,0.8790587865543905
Cp_V2_contig_1052,17.679,3.295,7.292,-2.3886,0.5640541578451302,0.0,35.358,0.0,3.826,0.0,12.65,0.0,0.0,21.876,0.0,0.9091443813588087
Cp_V2_contig_10523,33.474,58.747,57.377,0.8096,0.5851975729641214,0.0,66.948,55.568,52.519,30.837,57.612,97.199,43.803,102.488,25.84,0.9177460420552803
Cp_V2_contig_10527,48.908,52.513,9.549,0.1024,0.9541178037690942,0.0,97.816,5.437,80.087,95.899,10.106,71.036,0.0,14.984,13.662,1.0
Cp_V2_contig_10528,58.65,146.648,52.577,1.3207,0.3727708832904668,0.0,117.299,51.835,320.51,278.718,20.178,61.998,23.952,80.911,52.867,0.7818663273930058
Cp_V2_contig_1053,0.0,0.0,4.262,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.786,0.0,1.0
Cp_V2_contig_10530,0.0,3.313,3.992,5.0931,0.22772934560089836,0.0,0.0,0.0,0.0,0.0,4.675,11.892,11.976,0.0,0.0,0.7818663273930058
Cp_V2_contig_10531,45.821,102.975,57.23,1.1665,0.4202722927324965,0.0,91.642,89.678,93.298,153.168,88.825,89.905,110.082,25.472,36.136,0.8396845466667683
Cp_V2_contig_10535,0.0,4.75,4.884,5.6,0.3163424599093132,0.0,0.0,21.241,0.0,0.0,2.509,0.0,0.0,0.0,14.652,0.7818663273930058
Cp_V2_contig_10537,50.111,40.77,64.6,-0.297,0.8834533136630096,0.0,100.221,86.126,43.886,13.385,34.925,25.528,60.045,56.139,77.618,1.0
Cp_V2_contig_10549,0.0,9.917,0.0,6.6464,0.21288911700754123,0.0,0.0,0.0,2.355,0.0,12.031,35.201,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_1055,0.0,65.106,96.078,9.3489,0.010850303337096624,0.0,0.0,120.054,56.966,62.352,51.115,35.042,39.374,169.065,79.796,0.7818663273930058
Cp_V2_contig_10550,5.893,2.175,4.554,-1.3971,0.6408113494858496,0.0,11.786,0.0,5.756,0.0,5.122,0.0,0.0,0.0,13.662,0.9358945114156337
Cp_V2_contig_10551,51.113,138.196,182.4,1.4332,0.29234224356162325,0.0,102.226,74.164,231.038,219.925,77.378,88.478,224.266,137.999,184.936,0.7818663273930058
Cp_V2_contig_10553,33.714,33.104,43.616,-0.0263,0.9885610041335442,0.0,67.429,10.657,44.082,25.415,58.094,27.273,47.577,34.662,48.61,1.0
Cp_V2_contig_10554,38.966,59.275,77.945,0.6039,0.7010094095196449,0.0,77.932,27.984,115.928,104.879,42.35,5.233,69.888,55.539,108.407,0.9561776714045842
Cp_V2_contig_10557,20.165,43.957,27.82,1.1204,0.4363290533682551,0.0,40.329,37.432,28.418,66.757,41.353,45.824,21.82,29.268,32.374,0.8599357164846603
Cp_V2_contig_10565,53.117,34.266,27.289,-0.6309,0.7835095172767383,0.0,106.235,16.892,14.52,14.402,55.275,70.243,32.811,16.582,32.473,0.9823374669566629
Cp_V2_contig_10567,8.94,23.867,5.25,1.4067,0.41340346430987224,0.0,17.879,14.717,0.0,0.0,28.669,75.951,15.749,0.0,0.0,0.831253144368615
Cp_V2_contig_10569,74.324,85.802,156.996,0.2069,0.9035158564274073,0.0,148.648,163.334,70.08,24.737,83.015,87.843,109.754,175.308,185.926,1.0
Cp_V2_contig_10575,22.69,76.559,47.873,1.75,0.2704397669242468,0.0,45.38,37.046,14.487,0.0,160.015,171.247,35.764,60.434,47.422,0.7818663273930058
Cp_V2_contig_10578,14.031,18.002,25.21,0.3573,0.8267788273716042,0.0,28.062,9.28,13.604,37.275,19.387,10.465,33.632,13.385,28.612,0.9971732284831908
Cp_V2_contig_1058,28.463,89.359,81.0,1.6471,0.2510453288054209,0.0,56.926,93.955,101.866,80.311,56.34,114.323,110.246,77.016,55.738,0.7818663273930058
Cp_V2_contig_10582,0.0,1.798,0.0,4.2463,0.37390096630005887,0.0,0.0,8.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10584,41.131,61.941,25.491,0.5895,0.7026138573577477,0.0,82.262,57.78,32.604,78.787,34.616,105.919,47.905,28.569,0.0,0.9570903440263938
Cp_V2_contig_10588,36.3,117.684,51.169,1.6941,0.19919346639597588,0.0,72.6,49.297,191.027,177.736,41.765,128.594,35.929,29.468,88.112,0.7818663273930058
Cp_V2_contig_10591,97.014,147.483,157.254,0.6038,0.6988450039850751,0.0,194.029,89.605,73.415,49.644,285.002,239.746,177.838,165.419,128.505,0.9552385548754537
Cp_V2_contig_10592,60.935,92.692,35.258,0.6044,0.695163505588054,0.0,121.869,72.134,83.03,99.288,37.125,171.881,19.687,39.657,46.432,0.9536926968934005
Cp_V2_contig_10595,0.0,1.476,0.0,3.9785,0.20575591333537363,0.0,0.0,0.0,4.873,0.0,2.509,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10596,0.0,4.567,0.0,5.5443,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,0.0,22.833,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10598,290.682,306.254,353.414,0.0753,0.9661505980942173,0.0,581.364,315.359,224.857,101.999,479.014,410.041,176.033,414.047,470.161,1.0
Cp_V2_contig_106,17.238,62.795,25.91,1.859,0.2260972685425648,0.0,34.476,58.142,70.505,61.843,62.597,60.888,48.561,29.168,0.0,0.7818663273930058
Cp_V2_contig_1060,0.0,2.427,0.0,4.6595,0.18161216885084444,0.0,0.0,5.365,0.0,0.0,6.772,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10607,0.0,1.024,0.0,3.491,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,5.122,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10609,5.412,13.949,430.814,1.3498,0.4706787655856087,0.0,10.824,0.0,0.0,0.0,48.022,21.723,1292.443,0.0,0.0,0.8811143061996468
Cp_V2_contig_1061,14.632,25.143,34.397,0.7769,0.6209820062037296,0.0,29.265,10.657,15.043,0.0,65.45,34.567,47.084,19.179,36.928,0.9324280397320868
Cp_V2_contig_10613,30.267,60.909,32.067,1.0065,0.4843502952413582,0.0,60.534,116.9,43.968,49.813,58.506,35.359,11.32,48.447,36.433,0.8811143061996468
Cp_V2_contig_10616,31.75,60.028,7.984,0.9167,0.533221741592739,0.0,63.5,0.0,98.04,72.856,30.937,98.308,23.952,0.0,0.0,0.9026977488029085
Cp_V2_contig_10620,87.233,295.826,349.045,1.7606,0.1922639278403284,0.0,174.465,189.94,371.361,440.696,172.218,304.915,291.53,358.508,397.097,0.7818663273930058
Cp_V2_contig_10622,0.0,54.699,34.133,9.098,0.023218219930893902,0.0,0.0,61.622,23.071,37.53,40.597,110.676,22.476,58.936,20.988,0.7818663273930058
Cp_V2_contig_10623,0.0,14.887,4.795,7.2276,0.19171780374893402,0.0,0.0,0.0,19.163,50.152,5.122,0.0,0.0,14.384,0.0,0.7818663273930058
Cp_V2_contig_10626,79.135,123.185,206.493,0.6378,0.679755181452347,0.0,158.27,62.347,77.389,74.042,135.764,266.384,388.488,80.212,150.78,0.9493119199193021
Cp_V2_contig_10629,0.0,4.484,16.114,5.5185,0.18284931689566625,0.0,0.0,0.0,9.712,12.708,0.0,0.0,11.976,14.784,21.582,0.7818663273930058
Cp_V2_contig_1063,20.565,65.718,20.349,1.6713,0.20696544548630524,0.0,41.131,74.744,54.841,24.398,58.54,116.067,17.554,14.684,28.81,0.7818663273930058
Cp_V2_contig_10631,5.933,4.058,0.0,-0.5371,0.8067461234746184,0.0,11.866,5.075,0.0,0.0,5.225,9.989,0.0,0.0,0.0,0.990758656460024
Cp_V2_contig_10638,31.67,37.533,22.873,0.2444,0.886017518688026,0.0,63.34,74.381,17.267,0.0,49.878,46.142,0.0,28.968,39.65,1.0
Cp_V2_contig_1064,0.0,0.0,5.665,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.392,9.603,1.0
Cp_V2_contig_10642,0.0,1.451,2.464,3.9548,0.37390096630005887,0.0,0.0,0.0,0.0,0.0,7.253,0.0,0.0,7.392,0.0,0.7818663273930058
Cp_V2_contig_10644,90.119,65.305,62.286,-0.464,0.8294862679426293,0.0,180.238,28.274,30.445,52.016,101.784,114.006,77.599,51.144,58.114,0.9976315133331349
Cp_V2_contig_10645,0.0,2.088,0.0,4.4515,0.3739009663000589,0.0,0.0,10.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10648,4.049,2.358,4.686,-0.7553,0.7521770313099375,0.0,8.098,0.0,9.418,0.0,2.372,0.0,0.0,0.0,14.058,0.9707117451511569
Cp_V2_contig_10649,337.666,489.557,383.547,0.5357,0.7309005228711012,0.0,675.332,404.385,557.271,480.005,512.839,493.286,136.003,519.132,495.505,0.9628164316004524
Cp_V2_contig_1065,41.652,67.438,79.01,0.6939,0.6462937229443415,0.0,83.304,78.803,58.046,95.222,39.634,65.486,108.934,87.604,40.492,0.9382096387761324
Cp_V2_contig_10650,19.724,19.75,45.028,0.0019,0.9991611535375859,0.0,39.447,46.905,23.087,12.877,15.881,0.0,59.225,36.061,39.799,1.0
Cp_V2_contig_10655,0.0,3.525,6.633,5.18,0.22502695692606803,0.0,0.0,0.0,0.0,12.538,5.087,0.0,0.0,0.0,19.899,0.7818663273930058
Cp_V2_contig_10656,11.706,12.145,15.683,0.0527,0.9778259226486952,0.0,23.412,0.0,9.516,0.0,10.141,41.068,0.0,47.049,0.0,1.0
Cp_V2_contig_10657,28.583,18.672,17.247,-0.6116,0.7889528277437322,0.0,57.166,0.0,9.68,50.322,10.209,23.15,0.0,29.368,22.374,0.9845943044147387
Cp_V2_contig_10658,0.0,1.044,0.0,3.5159,0.37390096630005887,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10659,17.92,9.087,2.442,-0.9718,0.7086171554227142,0.0,35.839,21.096,7.325,0.0,17.016,0.0,0.0,0.0,7.326,0.9573719751326867
Cp_V2_contig_10660,0.0,0.0,2.464,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.392,0.0,1.0
Cp_V2_contig_10664,28.824,10.67,2.376,-1.4253,0.6416099557854223,0.0,57.647,0.0,8.077,27.618,5.603,12.051,0.0,0.0,7.128,0.9361056414857006
Cp_V2_contig_10665,0.0,3.094,4.861,4.9972,0.08052394777249741,0.0,0.0,6.452,3.826,0.0,5.191,0.0,0.0,14.584,0.0,0.7818663273930058
Cp_V2_contig_10666,0.0,0.458,7.437,2.4798,0.37390096630005887,0.0,0.0,0.0,2.289,0.0,0.0,0.0,22.312,0.0,0.0,0.7818663273930058
Cp_V2_contig_10667,48.347,40.201,57.886,-0.2656,0.8947182103400796,0.0,96.694,79.275,25.933,36.089,59.709,0.0,48.397,97.144,28.117,1.0
Cp_V2_contig_10668,11.866,124.815,220.986,3.3839,0.01146711137425407,0.0,23.732,152.75,196.145,142.832,86.522,45.824,192.111,266.209,204.637,0.7818663273930058
Cp_V2_contig_10669,5.933,4.744,1.254,-0.3168,0.8876172364256394,0.0,11.866,0.0,0.0,0.0,23.719,0.0,0.0,0.0,3.762,1.0
Cp_V2_contig_10671,34.837,60.093,71.84,0.7849,0.5992953676127328,0.0,69.674,70.539,67.758,34.903,68.44,58.827,103.192,28.868,83.459,0.9224332914748895
Cp_V2_contig_10676,3.047,0.0,0.0,-4.9758,0.5000000000000001,0.0,6.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_10677,2.886,0.0,0.0,-4.9003,0.5000000000000001,0.0,5.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_10678,19.403,22.286,49.15,0.1989,0.9077668409777213,0.0,38.806,20.879,49.02,12.369,7.597,21.564,100.895,13.785,32.77,1.0
Cp_V2_contig_10679,155.463,224.162,220.089,0.5277,0.7353242975547826,0.0,310.927,232.278,122.174,194.848,279.915,291.596,246.742,232.845,180.679,0.964948417355716
Cp_V2_contig_10682,34.637,79.031,50.983,1.1878,0.401084002909014,0.0,69.273,69.089,63.605,36.089,99.997,126.374,16.734,82.11,54.105,0.8175191680727224
Cp_V2_contig_10684,0.0,1.044,0.0,3.5159,0.37390096630005887,0.0,0.0,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10688,140.951,234.074,250.038,0.7314,0.6270964640123423,0.0,281.903,239.6,118.511,215.858,294.18,302.219,187.189,300.471,262.454,0.9338603090528238
Cp_V2_contig_10689,5.773,14.562,94.224,1.3199,0.47627127660658375,0.0,11.546,0.0,0.0,0.0,49.5,23.309,282.671,0.0,0.0,0.8811143061996468
Cp_V2_contig_10691,15.194,35.602,29.115,1.2231,0.39957730138722,0.0,30.387,5.22,36.659,27.702,20.109,88.319,0.0,36.36,50.986,0.8155008372469871
Cp_V2_contig_10693,23.492,48.893,34.591,1.0543,0.4604275142604398,0.0,46.984,50.82,82.883,24.398,18.975,67.389,24.28,55.04,24.454,0.8811143061996468
Cp_V2_contig_10695,47.345,123.662,75.724,1.3833,0.3136219160396612,0.0,94.689,78.224,184.34,200.779,98.518,56.448,79.24,58.136,89.795,0.7818663273930058
Cp_V2_contig_10696,77.391,224.686,187.755,1.5365,0.2533264925351266,0.0,154.782,220.643,391.473,294.984,148.465,67.865,146.175,255.421,161.67,0.7818663273930058
Cp_V2_contig_10699,9.501,10.775,4.839,0.1798,0.9191799856695926,0.0,19.002,0.0,20.831,25.415,7.631,0.0,0.0,6.992,7.524,1.0
Cp_V2_contig_107,0.0,1.554,0.0,4.0477,0.3739009663000589,0.0,0.0,0.0,0.0,0.0,7.769,0.0,0.0,0.0,0.0,0.7818663273930058
Cp_V2_contig_10700,5.652,9.246,0.0,0.7001,0.658595239286727,0.0,11.305,10.802,0.0,0.0,23.535,11.892,0.0,0.0,0.0,0.9407547355831831
Cp_V2_contig_10705,90.801,98.186,202.669,0.1127,0.9486981925985415,0.0,181.601,176.601,75.41,50.83,77.412,110.676,192.603,243.833,171.571,1.0
Cp_V2_contig_10706,13.55,8.967,20.957,-0.5902,0.7940796542111833,0.0,27.1,11.128,0.0,0.0,10.003,23.705,59.225,3.646,0.0,0.9862331451931678
Cp_V2_contig_10707,38.365,46.84,44.317,0.2873,0.8658335595495831,0.0,76.729,95.188,19.425,0.0,83.909,35.676,52.006,28.868,52.075,1.0
Cp_V2_contig_10717,5.893,12.356,0.0,1.0555,0.48431015818467,0.0,11.786,10.222,9.647,0.0,8.456,33.457,0.0,0.0,0.0,0.8811143061996468
Cp_V2_contig_10718,126.038,316.959,188.661,1.3297,0.3579357718089121,0.0,252.077,204.222,288.56,310.402,395.827,385.781,169.635,249.727,146.622,0.7818663273930058
Cp_V2_contig_1072,32.151,47.278,90.015,0.5549,0.7205994583064712,0.0,64.302,69.016,35.808,17.96,58.265,55.338,118.531,71.322,80.192,0.9604916199361649
Cp_V2_contig_10720,0.0,39.267,51.382,8.6208,0.012688052006163903,0.0,0.0,71.771,36.92,41.681,16.947,29.017,0.0,44.651,109.496,0.7818663273930058
Cp_V2_contig_10721,18.922,39.136,30.795,1.0445,0.4656936973159457,0.0,37.844,30.883,17.659,25.584,39.737,81.818,48.561,29.568,14.256,0.8811143061996468
