Gene ID,Gene Name,cp_hyd_r1,cp_hyd_r3,cp_rehyd_r1,cp_rehyd_r2,cp_rehyd_r3,cp_wc2_r2,cp_wc2_r3,cp_wc60_r1,cp_wc60_r2,cp_wc60_r3
Cp_V2_contig_29065,.,0.0,0.0,24.444536,14.883714,0.0,9.279529,4.774458,0.0,2.474992,0.0
Cp_V2_contig_29066,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29067,.,0.0,0.0,0.0,0.0,0.0,0.0,2.387229,0.0,0.0,0.0
Cp_V2_contig_29068,.,0.0,16.837187,11.976182,30.366772,12.375254,15.15173,17.331936,0.0,15.021825,11.892152
Cp_V2_contig_29069,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2907,.,0.0,0.0,0.0,7.292021,0.0,0.0,4.839861,0.0,10.003092,0.0
Cp_V2_contig_29070,.,0.0,42.734386,0.0,22.375517,29.205597,20.298967,7.194389,0.0,38.774872,5.311828
Cp_V2_contig_29071,.,0.0,0.0,0.0,0.0,9.900203,9.42452,2.125615,0.0,2.509367,0.0
Cp_V2_contig_29072,.,0.0,17.318251,0.0,0.0,0.0,0.0,0.0,0.0,14.9187,23.308619
Cp_V2_contig_29073,.,0.0,0.0,0.0,0.0,0.0,0.0,4.937967,0.0,0.0,0.0
Cp_V2_contig_29074,.,0.0,0.0,0.0,7.092239,18.166872,0.0,5.935371,0.0,0.0,0.0
Cp_V2_contig_29075,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29076,.,0.0,0.0,34.45203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29077,.,0.0,15.073292,11.648067,35.561089,28.512583,0.0,9.287302,0.0,23.443672,35.99358
Cp_V2_contig_29078,.,0.0,0.0,0.0,0.0,0.0,5.437223,0.0,0.0,0.0,0.0
Cp_V2_contig_29079,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2908,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29080,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29081,.,0.0,6.013281,29.694368,0.0,0.0,0.0,6.998178,11.860342,4.915609,0.0
Cp_V2_contig_29082,.,0.0,0.0,0.0,0.0,0.0,0.0,1.095509,12.368643,5.121858,0.0
Cp_V2_contig_29083,.,0.0,18.560995,0.0,21.576391,20.196413,14.499263,18.165831,46.34005,12.478084,0.0
Cp_V2_contig_29084,.,0.0,0.0,0.0,0.0,0.0,0.0,2.387229,0.0,0.0,0.0
Cp_V2_contig_29085,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29086,.,0.0,11.786032,0.0,0.0,0.0,5.147238,7.259792,0.0,30.456148,11.73359
Cp_V2_contig_29087,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29088,.,0.0,32.71225,35.928547,14.683932,32.472664,0.0,0.0,0.0,28.84053,0.0
Cp_V2_contig_29089,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543741,0.0
Cp_V2_contig_2909,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29090,.,0.0,23.251354,68.90406,0.0,0.0,0.0,0.0,0.0,20.831181,11.257904
Cp_V2_contig_29091,.,0.0,79.856377,0.0,0.0,45.639935,47.630077,122.631622,181.293808,36.16238,78.171082
Cp_V2_contig_29092,.,0.0,60.934586,88.481674,56.338352,155.334183,108.526985,155.006378,73.025818,43.862354,105.04734
Cp_V2_contig_29093,.,0.0,22.609938,38.061291,14.484151,14.15729,16.094181,7.096283,0.0,8.86872,0.0
Cp_V2_contig_29094,.,0.0,6.093459,0.0,21.975954,20.196413,0.0,2.387229,0.0,7.699975,11.416466
Cp_V2_contig_29095,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29096,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29097,.,0.0,23.331532,0.984344,58.635841,62.569279,25.083725,40.190472,45.408169,10.174966,0.0
Cp_V2_contig_29098,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.578116,0.0
Cp_V2_contig_29099,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_291,.,0.0,453.200958,235.01207,206.47406,211.715836,183.633163,134.747635,267.704865,247.447617,103.382439
Cp_V2_contig_2910,.,0.0,0.0,0.0,0.0,0.0,0.0,21.942886,15.926745,3.953112,0.0
Cp_V2_contig_29100,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29101,.,0.0,0.0,0.0,0.0,7.524154,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29102,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29103,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29104,.,0.0,29.344812,0.0,0.0,7.524154,0.0,44.539806,68.620552,93.499687,70.084419
Cp_V2_contig_29105,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29106,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29107,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29108,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29109,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2911,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29110,.,0.0,0.0,64.966682,14.38426,20.691423,18.776545,2.387229,25.076153,58.901367,35.04221
Cp_V2_contig_29111,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29112,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29113,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29114,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29115,.,0.0,0.0,37.076946,0.0,14.355293,0.0,4.610949,0.0,21.793678,10.782218
Cp_V2_contig_29116,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29117,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29118,.,0.0,12.026563,11.648067,0.0,0.0,0.0,258.376648,385.799988,15.1937,0.0
Cp_V2_contig_29119,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2912,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.156233,0.0
Cp_V2_contig_29120,.,0.0,5.852927,29.858427,13.984697,13.365273,10.584462,45.651665,62.351513,3.643738,23.625742
Cp_V2_contig_29121,.,0.0,15.634531,5.577948,0.0,0.0,10.584462,16.383585,12.368643,16.190571,0.0
Cp_V2_contig_29122,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29123,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543741,0.0
Cp_V2_contig_29124,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29125,.,0.0,0.0,0.0,15.083495,0.0,10.366973,0.0,0.0,5.156233,23.46718
Cp_V2_contig_29126,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29127,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29128,.,0.0,69.834244,0.0,126.961075,193.944962,79.963432,148.662231,152.998413,163.55571,90.856041
Cp_V2_contig_29129,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2913,.,0.0,14.953026,48.068787,11.037922,20.196413,48.536282,264.066803,259.741486,11.515587,6.025357
Cp_V2_contig_29130,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29131,.,0.0,109.281364,57.584106,72.620537,152.562119,20.008984,29.333485,87.597107,105.634026,43.445995
Cp_V2_contig_29132,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29133,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29134,.,0.0,11.705854,24.444536,0.0,22.374458,20.371464,9.81053,0.0,2.509367,0.0
Cp_V2_contig_29135,.,0.0,18.360552,0.0,0.0,0.0,10.656959,4.839861,0.0,0.0,0.0
Cp_V2_contig_29136,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29137,.,0.0,5.933104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29138,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.337492,0.0
Cp_V2_contig_29139,.,0.0,17.398428,11.812124,0.0,0.0,0.0,1.994808,0.0,0.0,0.0
Cp_V2_contig_2914,.,0.0,6.093459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29140,.,0.0,19.322678,11.976182,7.591693,13.860284,16.094181,0.0,0.0,14.815576,0.0
Cp_V2_contig_29141,.,0.0,53.959179,172.0961,106.383591,58.708202,80.398415,104.645653,0.0,88.996582,180.126465
Cp_V2_contig_29142,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29143,.,0.0,41.692081,11.812124,20.577484,50.392033,31.318407,31.393696,0.0,43.346733,95.6129
Cp_V2_contig_29144,.,0.0,5.612396,0.0,0.0,13.761282,0.0,0.0,0.0,5.087483,0.0
Cp_V2_contig_29145,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29146,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29147,.,0.0,55.242012,0.0,6.992349,28.908592,96.275108,26.128712,36.258759,77.755989,67.864548
Cp_V2_contig_29148,.,0.0,23.892771,0.0,28.968302,0.0,45.817669,93.167336,157.57312,13.165582,23.625742
Cp_V2_contig_29149,.,0.0,34.315792,62.997997,94.296822,53.758099,119.256439,88.458282,64.554146,19.043688,46.617237
Cp_V2_contig_2915,.,0.0,0.0,0.0,7.391912,0.0,5.219735,0.0,0.0,0.0,0.0
Cp_V2_contig_29150,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29151,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29152,.,0.0,24.293657,0.0,0.0,0.0,4.567268,5.935371,0.0,7.493725,0.0
Cp_V2_contig_29153,.,0.0,0.0,0.0,0.0,0.0,0.0,2.321826,0.0,0.0,0.0
Cp_V2_contig_29154,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29155,.,0.0,0.0,24.280478,14.38426,28.314579,0.0,0.0,0.0,0.0,22.832932
Cp_V2_contig_29156,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29157,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29158,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29159,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2916,.,0.0,16.837187,0.0,0.0,0.0,0.0,2.387229,0.0,0.0,23.150057
Cp_V2_contig_29160,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29161,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29162,.,0.0,0.0,0.0,0.0,6.435131,0.0,2.419931,0.0,0.0,0.0
Cp_V2_contig_29163,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29164,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29165,.,0.0,6.013281,45.279812,42.353657,0.0,10.584462,4.970669,19.993149,25.196791,0.0
Cp_V2_contig_29166,.,0.0,38.224506,0.0,26.221209,17.044783,12.692872,7.810261,8.245818,28.20174,29.730381
Cp_V2_contig_29167,.,0.0,18.280375,0.0,0.0,7.029144,0.0,8.404354,0.0,9.762467,22.991493
Cp_V2_contig_29168,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29169,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2917,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29170,.,0.0,28.783573,24.280478,0.0,0.0,0.0,0.0,0.0,12.478084,23.150057
Cp_V2_contig_29171,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29172,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29173,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29174,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29175,.,0.0,5.77275,36.748833,0.0,0.0,5.292231,4.087721,0.0,47.952965,34.566521
Cp_V2_contig_29176,.,0.0,3.006641,0.0,3.64601,7.276649,8.010842,2.40358,0.0,2.045306,7.214572
Cp_V2_contig_29177,.,0.0,5.532219,48.889072,0.0,7.128146,5.292231,66.907814,38.122528,15.124949,0.0
Cp_V2_contig_29178,.,0.0,78.894249,212.454193,99.191467,105.833168,147.095016,206.70787,229.412903,143.446396,116.543091
Cp_V2_contig_29179,.,0.0,0.0,0.0,21.4765,14.6523,10.511966,10.431864,23.720684,10.071841,0.0
Cp_V2_contig_2918,.,0.0,47.224304,0.0,169.514511,146.522995,157.606995,441.441162,546.084045,39.668617,34.566521
Cp_V2_contig_29180,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29181,.,0.0,0.0,0.0,13.784917,40.491829,10.729455,4.120423,0.0,7.5281,11.892152
Cp_V2_contig_29182,.,0.0,0.0,0.0,0.0,0.0,0.0,2.387229,24.398418,2.440617,0.0
Cp_V2_contig_29183,.,0.0,34.556324,0.0,0.0,36.234741,39.14801,23.676079,83.022392,11.721836,11.575028
Cp_V2_contig_29184,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29185,.,0.0,0.0,20.50716,0.0,0.0,0.0,0.0,0.0,14.162453,0.0
Cp_V2_contig_29186,.,0.0,17.959667,25.428879,42.453548,31.977654,51.254894,20.896429,24.228985,15.021825,46.300114
Cp_V2_contig_29187,.,0.0,25.255781,23.460192,31.066008,38.11578,29.143518,53.009563,68.789986,33.206139,11.575028
Cp_V2_contig_29188,.,0.0,37.603054,0.0,13.485245,7.227148,0.0,0.0,12.029776,19.868685,22.832932
Cp_V2_contig_29189,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2919,.,0.0,872.246521,705.610413,183.199539,183.747757,253.737106,46.600018,12.876943,1248.461548,882.397705
Cp_V2_contig_29190,.,0.0,0.0,0.0,0.0,0.0,0.0,31.230186,25.245584,4.709359,0.0
Cp_V2_contig_29191,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29192,.,0.0,55.242012,80.552124,7.292021,84.151718,33.203312,27.01166,37.27536,52.4217,11.892152
Cp_V2_contig_29193,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29194,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29195,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29196,.,0.0,0.0,0.0,0.0,14.256291,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29197,.,0.0,0.0,0.0,0.0,0.0,0.0,13.963655,0.0,2.578116,0.0
Cp_V2_contig_29198,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29199,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_292,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2920,.,0.0,50.190853,65.458855,110.678894,117.713409,96.130112,54.677353,36.767059,62.493542,109.883484
Cp_V2_contig_29200,.,0.0,0.0,0.0,14.38426,13.860284,0.0,14.388778,0.0,7.940598,0.0
Cp_V2_contig_29201,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29202,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29203,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29204,.,0.0,0.0,0.0,0.0,0.0,5.074742,2.321826,0.0,0.0,0.0
Cp_V2_contig_29205,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29206,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29207,.,0.0,62.939011,0.0,7.591693,0.0,0.0,0.0,0.0,14.574952,0.0
Cp_V2_contig_29208,.,0.0,0.0,0.0,0.0,13.860284,0.0,0.0,0.0,2.612491,0.0
Cp_V2_contig_29209,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2921,.,0.0,5.933104,12.140239,0.0,0.0,0.0,4.872563,0.0,0.0,0.0
Cp_V2_contig_29210,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29211,.,0.0,12.026563,10.499667,0.0,0.0,0.0,0.0,0.0,16.087446,0.0
Cp_V2_contig_29212,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29213,.,0.0,96.85392,35.108261,94.796272,50.689041,62.056847,110.858994,159.098022,94.874687,135.887665
Cp_V2_contig_29214,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29215,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29216,.,0.0,25.175604,35.108261,0.0,0.0,10.80195,0.0,0.0,15.124949,0.0
Cp_V2_contig_29217,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29218,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29219,.,0.0,0.0,0.0,20.177921,20.097412,5.002246,10.17025,0.0,8.043723,0.0
Cp_V2_contig_2922,.,0.0,0.0,0.0,0.0,0.0,10.584462,0.0,0.0,0.0,0.0
Cp_V2_contig_29220,.,0.0,0.0,0.0,0.0,0.0,0.0,2.387229,0.0,0.0,0.0
Cp_V2_contig_29221,.,0.0,67.509102,31.827114,28.169176,62.47028,65.174187,35.514118,12.876943,33.068642,22.515808
Cp_V2_contig_29222,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29223,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29224,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29225,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29226,.,0.0,11.705854,12.304296,7.591693,18.513378,0.0,0.0,0.0,14.368702,0.0
Cp_V2_contig_29227,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29228,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29229,.,0.0,15.794886,0.0,0.0,13.662279,10.439469,30.052923,0.0,25.918665,0.0
Cp_V2_contig_2923,.,0.0,62.297676,152.737335,77.232094,57.421173,71.336372,173.319366,47.780235,56.821686,162.526077
Cp_V2_contig_29230,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29231,.,0.0,52.515991,0.0,14.883714,0.0,0.0,37.672436,0.0,37.881123,58.350826
Cp_V2_contig_29232,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29233,.,0.0,25.175604,22.803963,14.783823,26.235537,30.738438,16.416286,42.527794,26.81241,11.416466
Cp_V2_contig_29234,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29235,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29236,.,0.0,0.0,0.0,1.431733,0.0,4.639764,0.0,0.0,0.0,0.0
Cp_V2_contig_29237,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29238,.,0.0,16.837187,0.0,21.576391,28.809589,5.219735,22.825832,5.083004,14.024954,0.0
Cp_V2_contig_29239,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2924,.,0.0,11.5455,0.0,29.068193,0.0,76.773598,10.268354,0.0,7.631225,106.236557
Cp_V2_contig_29240,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29241,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29242,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.509367,0.0
Cp_V2_contig_29243,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29244,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29245,.,0.0,0.0,0.0,0.0,0.0,5.219735,0.0,0.0,0.0,0.0
Cp_V2_contig_29246,.,0.0,68.110275,0.0,18.013689,12.721761,14.160923,5.412142,5.083004,24.251482,20.4545
Cp_V2_contig_29247,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29248,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29249,.,0.0,5.852927,15.585443,0.0,0.0,4.857253,2.419931,0.0,10.381216,0.0
Cp_V2_contig_2925,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29250,.,0.0,23.331532,24.116421,14.883714,0.0,0.0,36.65868,0.0,21.896803,46.775799
Cp_V2_contig_29251,.,0.0,0.0,0.0,0.0,0.0,10.874447,0.0,0.0,0.0,0.0
Cp_V2_contig_29252,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29253,.,0.0,0.0,36.748833,368.396912,333.042816,254.824539,46.403809,118.857574,24.13117,0.0
Cp_V2_contig_29254,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29255,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29256,.,0.0,25.81702,0.0,0.0,0.0,0.0,0.0,0.0,8.937469,11.892152
Cp_V2_contig_29257,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29258,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.538076,0.0,0.0
Cp_V2_contig_29259,.,0.0,23.892771,0.0,22.475407,36.432747,21.241421,2.485334,0.0,3.712488,0.0
Cp_V2_contig_2926,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29260,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29261,.,0.0,17.398428,0.0,7.591693,7.524154,12.759352,8.535161,0.0,10.071841,24.418552
Cp_V2_contig_29262,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29263,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.881234,0.0
Cp_V2_contig_29264,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29265,.,0.0,17.799313,0.0,0.0,0.0,0.0,0.0,0.0,3.815612,0.0
Cp_V2_contig_29266,.,0.0,40.409252,0.0,0.0,32.274662,5.292231,7.161687,0.0,29.665527,26.717701
Cp_V2_contig_29267,.,0.0,10.663552,0.0,21.076937,0.0,5.002246,13.015304,0.0,8.215598,0.0
Cp_V2_contig_29268,.,0.0,5.852927,0.0,0.0,0.0,0.0,3.008563,12.876943,8.490597,10.623656
Cp_V2_contig_29269,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2927,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29270,.,0.0,6.013281,0.0,0.0,0.0,0.0,0.0,12.707509,11.584336,15.063393
Cp_V2_contig_29271,.,0.0,35.197739,0.0,0.0,0.0,0.0,0.0,0.0,15.778072,35.359333
Cp_V2_contig_29272,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29273,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29274,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29275,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.440617,0.0
Cp_V2_contig_29276,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29277,.,0.0,17.87949,64.310455,84.50753,80.488647,51.1824,177.864914,263.469025,47.712341,136.997589
Cp_V2_contig_29278,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29279,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_2928,.,0.0,0.0,0.0,11.886993,0.0,0.0,0.0,12.199209,0.0,0.0
Cp_V2_contig_29280,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cp_V2_contig_29281,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
